worker_id,week_start,week_index,platform,archetype,hours_worked,trips_completed,gross_earnings,fuel_cost,net_earnings,is_shock_week
88,2024-05-20,20,Uber,full_time_driver,59.5,96,12744.2,1464.81,11279.39,False
88,2024-05-27,21,Uber,full_time_driver,70.6,91,15071.9,1407.77,13664.13,False
88,2024-06-03,22,Uber,full_time_driver,80.3,118,17248.77,1877.01,15371.75,False
88,2024-06-10,23,Uber,full_time_driver,48.9,57,10386.03,894.7,9491.33,False
88,2024-06-17,24,Uber,full_time_driver,45.1,47,9558.39,942.21,8616.18,False
88,2024-06-24,25,Uber,full_time_driver,26.5,44,5526.8,497.45,5029.35,False
88,2024-07-01,26,Uber,full_time_driver,46.4,63,10038.81,1026.37,9012.44,False
88,2024-07-08,27,Uber,full_time_driver,59.4,97,12418.84,1207.22,11211.63,False
88,2024-07-15,28,Uber,full_time_driver,45.8,70,9796.5,889.48,8907.02,False
88,2024-07-22,29,Uber,full_time_driver,63.8,96,13524.98,995.21,12529.76,False
88,2024-07-29,30,Uber,full_time_driver,57.2,91,12277.64,934.1,11343.54,False
88,2024-08-05,31,Uber,full_time_driver,45.9,55,9668.07,924.8,8743.27,False
88,2024-08-12,32,Uber,full_time_driver,57.7,100,12250.92,1422.05,10828.87,False
88,2024-08-19,33,Uber,full_time_driver,36.0,42,7605.38,741.86,6863.53,False
88,2024-08-26,34,Uber,full_time_driver,33.1,49,6999.41,704.09,6295.32,False
88,2024-09-02,35,Uber,full_time_driver,75.3,109,16222.76,1745.77,14476.99,False
88,2024-09-09,36,Uber,full_time_driver,43.3,57,9308.75,935.92,8372.83,False
88,2024-09-16,37,Uber,full_time_driver,44.2,74,9378.35,874.19,8504.16,False
88,2024-09-23,38,Uber,full_time_driver,52.4,63,11314.79,1047.55,10267.24,False
88,2024-09-30,39,Uber,full_time_driver,62.7,76,13468.59,947.85,12520.74,False
88,2024-10-07,40,Uber,full_time_driver,85.2,117,18601.17,1490.07,17111.1,False
88,2024-10-14,41,Uber,full_time_driver,83.7,102,18097.09,1557.8,16539.3,False
88,2024-10-21,42,Uber,full_time_driver,0.9,1,490.03,21.25,468.78,True
88,2024-10-28,43,Uber,full_time_driver,60.5,65,12854.49,1192.44,11662.05,False
88,2024-11-04,44,Uber,full_time_driver,80.5,98,17677.34,1647.83,16029.5,False
88,2024-11-11,45,Uber,full_time_driver,100.8,128,22042.31,2360.03,19682.28,False
88,2024-11-18,46,Uber,full_time_driver,61.5,67,13113.29,1521.73,11591.56,False
88,2024-11-25,47,Uber,full_time_driver,79.7,140,17018.62,1384.8,15633.82,False
88,2024-12-02,48,Uber,full_time_driver,4.7,7,758.77,88.13,670.64,True
88,2024-12-09,49,Uber,full_time_driver,85.5,91,18080.0,1404.89,16675.11,False
88,2024-12-16,50,Uber,full_time_driver,45.8,52,9900.54,1054.73,8845.81,False
88,2024-12-23,51,Uber,full_time_driver,40.4,47,8526.7,847.52,7679.18,False
88,2024-12-30,52,Uber,full_time_driver,44.8,60,9644.4,1032.14,8612.26,False
88,2025-01-06,53,Uber,full_time_driver,79.8,93,16461.84,1706.59,14755.25,False
88,2025-01-13,54,Uber,full_time_driver,52.2,70,11583.56,987.21,10596.34,False
88,2025-01-20,55,Uber,full_time_driver,100.3,162,21153.67,1829.64,19324.03,False
88,2025-01-27,56,Uber,full_time_driver,46.1,67,9894.66,960.09,8934.57,False
88,2025-02-03,57,Uber,full_time_driver,35.0,40,7499.58,544.39,6955.19,False
88,2025-02-10,58,Uber,full_time_driver,57.6,79,12112.07,885.59,11226.48,False
88,2025-02-17,59,Uber,full_time_driver,32.3,54,6906.44,791.48,6114.96,False
88,2025-02-24,60,Uber,full_time_driver,74.3,105,16136.18,1666.11,14470.07,False
88,2025-03-03,61,Uber,full_time_driver,76.2,135,16319.41,1542.37,14777.04,False
88,2025-03-10,62,Uber,full_time_driver,63.5,102,13310.96,1260.23,12050.72,False
88,2025-03-17,63,Uber,full_time_driver,44.2,72,9226.46,1020.8,8205.66,False
88,2025-03-24,64,Uber,full_time_driver,67.9,74,14866.09,1252.71,13613.37,False
88,2025-03-31,65,Uber,full_time_driver,48.2,81,10783.92,1031.56,9752.36,False
88,2025-04-07,66,Uber,full_time_driver,59.7,100,12649.57,1442.62,11206.95,False
88,2025-04-14,67,Uber,full_time_driver,78.7,99,17348.75,1383.0,15965.74,False
88,2025-04-21,68,Uber,full_time_driver,32.3,52,7134.01,570.88,6563.13,False
88,2025-04-28,69,Uber,full_time_driver,58.9,99,12079.06,1194.89,10884.18,False
88,2025-05-05,70,Uber,full_time_driver,66.4,110,13934.54,1011.75,12922.8,False
88,2025-05-12,71,Uber,full_time_driver,45.1,58,9614.98,858.04,8756.94,False
88,2025-05-19,72,Uber,full_time_driver,60.0,64,13205.79,1054.54,12151.25,False
88,2025-05-26,73,Uber,full_time_driver,62.3,111,13403.66,1218.21,12185.46,False
88,2025-06-02,74,Uber,full_time_driver,32.5,45,7227.99,671.65,6556.35,False
88,2025-06-09,75,Uber,full_time_driver,38.3,46,7949.37,681.69,7267.68,False
88,2025-06-16,76,Uber,full_time_driver,52.2,84,10941.93,811.08,10130.85,False
88,2025-06-23,77,Uber,full_time_driver,41.6,52,9072.49,750.18,8322.31,False
88,2025-06-30,78,Uber,full_time_driver,54.3,81,11466.61,1026.12,10440.49,False
88,2025-07-07,79,Uber,full_time_driver,53.3,84,12068.47,862.02,11206.45,False
88,2025-07-14,80,Uber,full_time_driver,30.4,39,6743.98,634.72,6109.27,False
88,2025-07-21,81,Uber,full_time_driver,26.6,36,5587.41,453.46,5133.95,False
88,2025-07-28,82,Uber,full_time_driver,51.2,52,11100.99,1110.17,9990.82,False
88,2025-08-04,83,Uber,full_time_driver,56.1,94,11426.28,1324.65,10101.63,False
88,2025-08-11,84,Uber,full_time_driver,27.7,43,6163.9,622.82,5541.08,False
88,2025-08-18,85,Uber,full_time_driver,37.5,45,8345.01,855.28,7489.72,False
88,2025-08-25,86,Uber,full_time_driver,17.9,31,3687.16,328.08,3359.09,False
88,2025-09-01,87,Uber,full_time_driver,52.9,58,10713.19,911.29,9801.91,False
88,2025-09-08,88,Uber,full_time_driver,0.8,1,1003.68,13.52,990.15,True
88,2025-09-15,89,Uber,full_time_driver,44.3,45,9235.35,1068.37,8166.98,False
88,2025-09-22,90,Uber,full_time_driver,56.4,57,12747.57,1395.97,11351.6,False
88,2025-09-29,91,Uber,full_time_driver,32.1,46,7118.47,697.26,6421.21,False
88,2025-10-06,92,Uber,full_time_driver,42.8,73,9634.86,885.11,8749.76,False
88,2025-10-13,93,Uber,full_time_driver,56.6,59,11976.45,1175.81,10800.64,False
88,2025-10-20,94,Uber,full_time_driver,32.7,55,6986.26,554.81,6431.45,False
88,2025-10-27,95,Uber,full_time_driver,54.0,90,12138.28,1299.85,10838.43,False
88,2025-11-03,96,Uber,full_time_driver,35.5,40,7465.34,668.19,6797.15,False
88,2025-11-10,97,Uber,full_time_driver,67.0,89,15035.62,1351.85,13683.77,False
88,2025-11-17,98,Uber,full_time_driver,41.0,69,8760.12,864.78,7895.34,False
88,2025-11-24,99,Uber,full_time_driver,47.3,50,10196.12,968.63,9227.49,False
88,2025-12-01,100,Uber,full_time_driver,64.7,111,13042.68,1155.62,11887.07,False
88,2025-12-08,101,Uber,full_time_driver,62.7,75,13334.61,1457.53,11877.09,False
88,2025-12-15,102,Uber,full_time_driver,72.9,115,16854.34,1120.38,15733.96,False
88,2025-12-22,103,Uber,full_time_driver,42.1,63,8825.33,888.63,7936.7,False
89,2024-01-01,0,Zomato,part_time_delivery,41.9,57,8173.97,307.42,7866.55,False
89,2024-01-08,1,Zomato,part_time_delivery,25.5,30,4983.74,145.9,4837.85,False
89,2024-01-15,2,Zomato,part_time_delivery,44.6,66,8691.42,449.69,8241.73,False
89,2024-01-22,3,Zomato,part_time_delivery,24.7,38,4824.99,256.14,4568.85,False
89,2024-01-29,4,Zomato,part_time_delivery,66.5,92,12968.13,525.29,12442.84,False
89,2024-02-05,5,Zomato,part_time_delivery,33.0,45,6474.4,341.58,6132.82,False
89,2024-02-12,6,Zomato,part_time_delivery,37.2,64,7276.84,293.97,6982.87,False
89,2024-02-19,7,Zomato,part_time_delivery,15.7,23,3048.94,105.86,2943.08,False
89,2024-02-26,8,Zomato,part_time_delivery,10.8,14,2121.57,77.61,2043.95,False
89,2024-03-04,9,Zomato,part_time_delivery,26.7,27,5201.28,160.22,5041.06,False
89,2024-03-11,10,Zomato,part_time_delivery,42.9,47,8344.0,258.12,8085.88,False
89,2024-03-18,11,Zomato,part_time_delivery,21.9,38,4277.05,128.85,4148.2,False
89,2024-03-25,12,Zomato,part_time_delivery,31.4,48,6163.92,310.07,5853.85,False
89,2024-04-01,13,Zomato,part_time_delivery,45.0,64,8828.08,268.42,8559.66,False
89,2024-04-08,14,Zomato,part_time_delivery,25.8,26,5008.6,162.17,4846.43,False
89,2024-04-15,15,Zomato,part_time_delivery,27.9,45,5414.58,153.46,5261.13,False
89,2024-04-22,16,Zomato,part_time_delivery,4.8,7,950.45,57.18,893.27,False
89,2024-04-29,17,Zomato,part_time_delivery,28.0,45,5456.18,251.81,5204.37,False
89,2024-05-06,18,Zomato,part_time_delivery,23.9,42,4692.39,180.29,4512.1,False
89,2024-05-13,19,Zomato,part_time_delivery,20.1,28,3992.91,227.63,3765.27,False
89,2024-05-20,20,Zomato,part_time_delivery,6.8,8,1341.17,44.5,1296.67,False
89,2024-05-27,21,Zomato,part_time_delivery,42.7,45,8274.49,311.01,7963.48,False
89,2024-06-03,22,Zomato,part_time_delivery,10.4,18,2024.38,96.67,1927.71,False
89,2024-06-10,23,Zomato,part_time_delivery,11.3,17,2242.76,135.25,2107.51,False
89,2024-06-17,24,Zomato,part_time_delivery,23.0,39,4540.55,207.36,4333.19,False
89,2024-06-24,25,Zomato,part_time_delivery,15.7,27,3050.31,182.42,2867.89,False
89,2024-07-01,26,Zomato,part_time_delivery,17.8,27,3483.59,142.62,3340.97,False
89,2024-07-08,27,Zomato,part_time_delivery,6.1,8,1187.21,59.35,1127.86,False
89,2024-07-15,28,Zomato,part_time_delivery,23.9,23,4645.97,158.74,4487.23,False
89,2024-07-22,29,Zomato,part_time_delivery,20.5,31,3976.07,203.74,3772.34,False
89,2024-07-29,30,Zomato,part_time_delivery,47.6,48,9425.89,525.95,8899.94,False
89,2024-08-05,31,Zomato,part_time_delivery,37.0,48,7270.63,427.05,6843.58,False
89,2024-08-12,32,Zomato,part_time_delivery,15.8,26,3043.16,131.11,2912.05,False
89,2024-08-19,33,Zomato,part_time_delivery,35.9,48,6970.29,268.91,6701.38,False
89,2024-08-26,34,Zomato,part_time_delivery,33.1,34,6545.74,371.36,6174.39,False
89,2024-09-02,35,Zomato,part_time_delivery,17.2,18,3417.39,117.45,3299.94,False
89,2024-09-09,36,Zomato,part_time_delivery,27.7,40,5548.64,301.74,5246.89,False
89,2024-09-16,37,Zomato,part_time_delivery,23.8,40,4646.44,196.57,4449.87,False
89,2024-09-23,38,Zomato,part_time_delivery,15.5,23,3008.82,180.57,2828.25,False
89,2024-09-30,39,Zomato,part_time_delivery,30.3,52,6001.73,158.86,5842.87,False
89,2024-10-07,40,Zomato,part_time_delivery,38.7,56,7677.08,305.06,7372.02,False
89,2024-10-14,41,Zomato,part_time_delivery,61.0,65,12311.86,446.98,11864.88,False
89,2024-10-21,42,Zomato,part_time_delivery,17.8,22,3433.11,94.98,3338.13,False
89,2024-10-28,43,Zomato,part_time_delivery,50.1,82,10101.88,446.87,9655.0,False
89,2024-11-04,44,Zomato,part_time_delivery,4.1,5,808.41,30.15,778.26,False
89,2024-11-11,45,Zomato,part_time_delivery,22.9,25,4445.99,230.83,4215.15,False
89,2024-11-18,46,Zomato,part_time_delivery,42.7,54,8606.85,365.89,8240.96,False
89,2024-11-25,47,Zomato,part_time_delivery,51.6,86,9965.13,358.65,9606.48,False
89,2024-12-02,48,Zomato,part_time_delivery,20.4,25,3994.85,130.69,3864.16,False
89,2024-12-09,49,Zomato,part_time_delivery,21.9,28,4299.35,179.91,4119.44,False
89,2024-12-16,50,Zomato,part_time_delivery,50.1,70,9768.8,401.01,9367.79,False
89,2024-12-23,51,Zomato,part_time_delivery,12.7,20,2430.22,144.27,2285.96,False
89,2024-12-30,52,Zomato,part_time_delivery,59.0,100,11241.96,520.7,10721.26,False
89,2025-01-06,53,Zomato,part_time_delivery,51.5,75,10038.21,511.3,9526.91,False
89,2025-01-13,54,Zomato,part_time_delivery,43.6,73,8532.6,334.66,8197.94,False
89,2025-01-20,55,Zomato,part_time_delivery,22.6,25,4553.18,171.21,4381.97,False
89,2025-01-27,56,Zomato,part_time_delivery,41.8,70,7980.44,398.54,7581.9,False
89,2025-02-03,57,Zomato,part_time_delivery,20.6,35,4197.06,235.85,3961.2,False
89,2025-02-10,58,Zomato,part_time_delivery,25.1,30,4875.32,235.83,4639.5,False
89,2025-02-17,59,Zomato,part_time_delivery,35.9,37,6942.48,342.18,6600.3,False
89,2025-02-24,60,Zomato,part_time_delivery,1.6,2,326.01,8.27,317.74,False
89,2025-03-03,61,Zomato,part_time_delivery,32.6,45,6425.7,229.69,6196.01,False
89,2025-03-10,62,Zomato,part_time_delivery,29.9,34,6000.61,339.47,5661.14,False
89,2025-03-17,63,Zomato,part_time_delivery,17.1,24,3365.19,195.03,3170.17,False
89,2025-03-24,64,Zomato,part_time_delivery,20.3,23,4018.79,197.21,3821.57,False
89,2025-03-31,65,Zomato,part_time_delivery,37.1,42,7158.9,222.71,6936.18,False
89,2025-04-07,66,Zomato,part_time_delivery,37.0,52,7491.48,218.53,7272.95,False
89,2025-04-14,67,Zomato,part_time_delivery,22.3,28,4517.77,163.42,4354.36,False
89,2025-04-21,68,Zomato,part_time_delivery,8.2,14,1673.02,72.82,1600.2,False
89,2025-04-28,69,Zomato,part_time_delivery,20.3,22,4141.99,118.34,4023.65,False
89,2025-05-05,70,Zomato,part_time_delivery,21.0,24,4145.72,110.85,4034.87,False
89,2025-05-12,71,Zomato,part_time_delivery,46.8,74,9200.91,533.39,8667.52,False
89,2025-05-19,72,Zomato,part_time_delivery,47.5,76,9542.04,373.24,9168.8,False
89,2025-05-26,73,Zomato,part_time_delivery,41.3,43,8191.52,318.73,7872.79,False
89,2025-06-02,74,Zomato,part_time_delivery,24.7,25,5044.69,124.85,4919.85,False
89,2025-06-09,75,Zomato,part_time_delivery,8.2,13,1617.6,82.61,1534.99,False
89,2025-06-16,76,Zomato,part_time_delivery,20.6,35,3949.9,244.61,3705.29,False
89,2025-06-23,77,Zomato,part_time_delivery,22.5,25,4566.09,119.13,4446.95,False
89,2025-06-30,78,Zomato,part_time_delivery,7.1,7,1412.47,61.57,1350.9,False
89,2025-07-07,79,Zomato,part_time_delivery,37.3,39,7730.57,250.23,7480.34,False
89,2025-07-14,80,Zomato,part_time_delivery,29.0,50,5774.63,180.92,5593.7,False
89,2025-07-21,81,Zomato,part_time_delivery,9.5,9,1780.14,96.99,1683.15,False
89,2025-07-28,82,Zomato,part_time_delivery,25.6,32,5038.77,273.29,4765.48,False
89,2025-08-04,83,Zomato,part_time_delivery,23.9,27,4537.22,212.66,4324.56,False
89,2025-08-11,84,Zomato,part_time_delivery,27.1,32,5484.89,278.44,5206.45,False
89,2025-08-18,85,Zomato,part_time_delivery,21.5,34,4311.71,139.04,4172.67,False
89,2025-08-25,86,Zomato,part_time_delivery,15.3,20,2864.62,97.84,2766.78,False
89,2025-09-01,87,Zomato,part_time_delivery,26.4,35,5172.2,187.01,4985.19,False
89,2025-09-08,88,Zomato,part_time_delivery,20.6,31,3994.91,130.23,3864.68,False
89,2025-09-15,89,Zomato,part_time_delivery,6.5,10,1376.31,44.68,1331.63,False
89,2025-09-22,90,Zomato,part_time_delivery,41.1,72,7748.47,414.61,7333.86,False
89,2025-09-29,91,Zomato,part_time_delivery,30.2,53,6352.42,324.02,6028.41,False
89,2025-10-06,92,Zomato,part_time_delivery,53.1,93,9952.9,516.81,9436.09,False
89,2025-10-13,93,Zomato,part_time_delivery,74.2,100,14714.4,578.53,14135.86,False
89,2025-10-20,94,Zomato,part_time_delivery,36.8,38,6988.96,424.11,6564.84,False
89,2025-10-27,95,Zomato,part_time_delivery,49.9,63,9726.75,490.79,9235.96,False
89,2025-11-03,96,Zomato,part_time_delivery,29.0,32,6154.06,261.79,5892.26,False
89,2025-11-10,97,Zomato,part_time_delivery,17.9,29,3380.91,128.68,3252.23,False
89,2025-11-17,98,Zomato,part_time_delivery,86.4,130,17443.74,604.86,16838.88,False
89,2025-11-24,99,Zomato,part_time_delivery,45.1,61,8889.46,465.14,8424.33,False
89,2025-12-01,100,Zomato,part_time_delivery,42.5,57,8266.3,383.73,7882.57,False
89,2025-12-08,101,Zomato,part_time_delivery,52.1,77,10666.55,564.54,10102.01,False
89,2025-12-15,102,Zomato,part_time_delivery,42.3,65,9059.57,309.0,8750.58,False
89,2025-12-22,103,Zomato,part_time_delivery,33.5,52,6615.59,236.33,6379.26,False
90,2024-01-01,0,Zomato,multi_platform,53.7,55,11425.38,806.62,10618.76,False
90,2024-01-08,1,Zomato,multi_platform,73.3,86,15581.9,1366.16,14215.73,False
90,2024-01-15,2,Zomato,multi_platform,34.5,53,7345.93,609.55,6736.38,False
90,2024-01-22,3,Zomato,multi_platform,35.2,51,7491.63,862.54,6629.09,False
90,2024-01-29,4,Zomato,multi_platform,8.1,10,1255.12,162.15,1092.97,True
90,2024-02-05,5,Zomato,multi_platform,18.8,19,3991.81,410.6,3581.2,False
90,2024-02-12,6,Zomato,multi_platform,52.5,58,11153.17,1114.78,10038.39,False
90,2024-02-19,7,Zomato,multi_platform,49.1,62,10436.57,831.38,9605.19,False
90,2024-02-26,8,Zomato,multi_platform,36.4,51,7772.42,837.81,6934.61,False
90,2024-03-04,9,Zomato,multi_platform,50.0,88,10655.96,1175.44,9480.51,False
90,2024-03-11,10,Zomato,multi_platform,54.8,94,11652.41,1012.06,10640.34,False
90,2024-03-18,11,Zomato,multi_platform,45.0,79,9588.84,886.18,8702.66,False
90,2024-03-25,12,Zomato,multi_platform,45.8,81,9723.94,829.97,8893.97,False
90,2024-04-01,13,Zomato,multi_platform,30.2,44,6463.21,748.65,5714.56,False
90,2024-04-08,14,Zomato,multi_platform,1.4,1,1083.99,29.45,1054.54,True
90,2024-04-15,15,Zomato,multi_platform,46.0,65,9726.25,967.67,8758.58,False
90,2024-04-22,16,Zomato,multi_platform,26.5,28,5612.88,660.29,4952.59,False
90,2024-04-29,17,Zomato,multi_platform,42.7,59,9112.67,1049.42,8063.24,False
90,2024-05-06,18,Zomato,multi_platform,55.4,68,11896.24,1041.11,10855.13,False
90,2024-05-13,19,Zomato,multi_platform,51.2,81,11024.03,905.01,10119.02,False
90,2024-05-20,20,Zomato,multi_platform,78.9,126,16895.15,1863.26,15031.89,False
90,2024-05-27,21,Zomato,multi_platform,25.4,34,5401.51,460.15,4941.36,False
90,2024-06-03,22,Zomato,multi_platform,24.0,39,5062.08,481.4,4580.68,False
90,2024-06-10,23,Zomato,multi_platform,28.1,31,5958.02,686.17,5271.85,False
90,2024-06-17,24,Zomato,multi_platform,15.2,18,3231.28,307.48,2923.8,False
90,2024-06-24,25,Zomato,multi_platform,34.9,40,7572.59,822.29,6750.29,False
90,2024-07-01,26,Zomato,multi_platform,26.8,31,5718.22,448.69,5269.53,False
90,2024-07-08,27,Zomato,multi_platform,14.6,23,3162.22,267.63,2894.59,False
90,2024-07-15,28,Zomato,multi_platform,42.1,60,9043.09,670.29,8372.8,False
90,2024-07-22,29,Zomato,multi_platform,36.7,41,7781.05,673.6,7107.44,False
90,2024-07-29,30,Zomato,multi_platform,23.5,41,4939.92,394.2,4545.71,False
90,2024-08-05,31,Zomato,multi_platform,34.3,50,7190.96,632.5,6558.46,False
90,2024-08-12,32,Zomato,multi_platform,31.0,50,6513.19,588.81,5924.38,False
90,2024-08-19,33,Zomato,multi_platform,26.0,27,5660.89,428.78,5232.11,False
90,2024-08-26,34,Zomato,multi_platform,32.1,46,6986.7,690.17,6296.52,False
90,2024-09-02,35,Zomato,multi_platform,16.0,17,3421.95,263.91,3158.04,False
90,2024-09-09,36,Zomato,multi_platform,18.6,23,4063.31,311.57,3751.74,False
90,2024-09-16,37,Zomato,multi_platform,65.1,105,13979.24,1610.38,12368.86,False
90,2024-09-23,38,Zomato,multi_platform,26.2,43,5735.99,547.3,5188.69,False
90,2024-09-30,39,Zomato,multi_platform,16.2,22,3548.69,272.43,3276.25,False
90,2024-10-07,40,Zomato,multi_platform,22.0,31,4745.03,362.63,4382.4,False
90,2024-10-14,41,Zomato,multi_platform,27.4,27,5983.74,600.76,5382.98,False
90,2024-10-21,42,Zomato,multi_platform,61.7,80,13171.13,1334.29,11836.84,False
90,2024-10-28,43,Zomato,multi_platform,24.7,38,5264.16,521.59,4742.57,False
90,2024-11-04,44,Zomato,multi_platform,49.0,68,10799.45,1062.13,9737.32,False
90,2024-11-11,45,Zomato,multi_platform,44.3,55,9274.2,832.83,8441.37,False
90,2024-11-18,46,Zomato,multi_platform,51.4,57,10859.56,966.3,9893.26,False
90,2024-11-25,47,Zomato,multi_platform,39.6,68,8367.8,709.5,7658.3,False
90,2024-12-02,48,Zomato,multi_platform,42.2,61,8896.16,779.31,8116.86,False
90,2024-12-09,49,Zomato,multi_platform,28.5,37,6283.19,428.59,5854.6,False
90,2024-12-16,50,Zomato,multi_platform,47.7,83,9953.88,1108.33,8845.55,False
90,2024-12-23,51,Zomato,multi_platform,48.0,62,9991.12,1104.83,8886.29,False
90,2024-12-30,52,Zomato,multi_platform,76.8,131,17115.32,1475.73,15639.58,False
90,2025-01-06,53,Zomato,multi_platform,55.9,66,11968.05,1253.13,10714.92,False
90,2025-01-13,54,Zomato,multi_platform,50.4,51,10592.66,1154.01,9438.66,False
90,2025-01-20,55,Zomato,multi_platform,33.8,58,7548.71,544.16,7004.55,False
90,2025-01-27,56,Zomato,multi_platform,59.7,70,12726.95,1292.99,11433.96,False
90,2025-02-03,57,Zomato,multi_platform,38.8,48,8543.35,639.37,7903.98,False
90,2025-02-10,58,Zomato,multi_platform,10.7,17,2307.09,188.41,2118.68,False
90,2025-02-17,59,Zomato,multi_platform,20.9,28,4568.63,410.59,4158.04,False
90,2025-02-24,60,Zomato,multi_platform,33.2,37,7021.42,541.92,6479.5,False
90,2025-03-03,61,Zomato,multi_platform,41.7,50,9298.23,881.37,8416.86,False
90,2025-03-10,62,Zomato,multi_platform,45.6,82,9716.02,744.84,8971.18,False
90,2025-03-17,63,Zomato,multi_platform,37.4,46,8225.16,855.33,7369.83,False
90,2025-03-24,64,Zomato,multi_platform,56.2,87,11941.3,1355.03,10586.26,False
90,2025-03-31,65,Zomato,multi_platform,32.1,41,6694.81,661.3,6033.51,False
90,2025-04-07,66,Zomato,multi_platform,31.0,34,6876.31,474.38,6401.93,False
90,2025-04-14,67,Zomato,multi_platform,10.6,11,2379.8,234.76,2145.04,False
90,2025-04-21,68,Zomato,multi_platform,38.3,40,7953.84,705.22,7248.62,False
90,2025-04-28,69,Zomato,multi_platform,12.5,17,2633.62,193.79,2439.82,False
90,2025-05-05,70,Zomato,multi_platform,12.2,21,2639.64,223.46,2416.18,False
90,2025-05-12,71,Zomato,multi_platform,55.7,88,12425.2,1320.09,11105.11,False
90,2025-05-19,72,Zomato,multi_platform,24.4,28,5198.18,442.28,4755.89,False
90,2025-05-26,73,Zomato,multi_platform,22.7,36,4837.78,487.45,4350.33,False
90,2025-06-02,74,Zomato,multi_platform,27.3,27,5990.76,455.85,5534.91,False
90,2025-06-09,75,Zomato,multi_platform,51.4,67,11613.66,1265.57,10348.09,False
90,2025-06-16,76,Zomato,multi_platform,47.2,67,9747.24,1171.25,8575.99,False
90,2025-06-23,77,Zomato,multi_platform,31.8,55,7116.08,695.28,6420.8,False
90,2025-06-30,78,Zomato,multi_platform,25.9,28,5628.93,534.93,5093.99,False
90,2025-07-07,79,Zomato,multi_platform,32.8,43,7033.58,719.03,6314.55,False
90,2025-07-14,80,Zomato,multi_platform,46.3,47,10083.77,1075.97,9007.8,False
90,2025-07-21,81,Zomato,multi_platform,19.5,21,4418.01,442.21,3975.8,False
90,2025-07-28,82,Zomato,multi_platform,40.7,65,8390.47,870.72,7519.75,False
90,2025-08-04,83,Zomato,multi_platform,35.3,48,7693.24,677.19,7016.05,False
90,2025-08-11,84,Zomato,multi_platform,36.9,54,7560.13,802.26,6757.87,False
90,2025-08-18,85,Zomato,multi_platform,37.7,60,8634.49,682.23,7952.26,False
90,2025-08-25,86,Zomato,multi_platform,40.6,42,8869.64,619.0,8250.64,False
90,2025-09-01,87,Zomato,multi_platform,38.8,40,8222.73,823.45,7399.28,False
90,2025-09-08,88,Zomato,multi_platform,45.8,49,10508.34,748.42,9759.92,False
90,2025-09-15,89,Zomato,multi_platform,20.8,23,4756.87,427.36,4329.51,False
90,2025-09-22,90,Zomato,multi_platform,29.3,42,6004.02,636.3,5367.72,False
90,2025-09-29,91,Zomato,multi_platform,36.2,62,7483.08,574.99,6908.09,False
90,2025-10-06,92,Zomato,multi_platform,47.4,79,9779.13,886.74,8892.4,False
90,2025-10-13,93,Zomato,multi_platform,77.8,85,16948.69,1869.94,15078.75,False
90,2025-10-20,94,Zomato,multi_platform,56.6,71,12956.92,976.68,11980.25,False
90,2025-10-27,95,Zomato,multi_platform,44.6,53,9570.44,902.29,8668.15,False
90,2025-11-03,96,Zomato,multi_platform,52.9,53,11363.88,1068.95,10294.94,False
90,2025-11-10,97,Zomato,multi_platform,32.0,52,7105.86,611.98,6493.88,False
90,2025-11-17,98,Zomato,multi_platform,55.8,80,11389.48,859.13,10530.35,False
90,2025-11-24,99,Zomato,multi_platform,33.3,50,6766.81,501.78,6265.03,False
90,2025-12-01,100,Zomato,multi_platform,28.8,47,6399.14,598.32,5800.81,False
90,2025-12-08,101,Zomato,multi_platform,39.4,55,8864.68,799.51,8065.17,False
90,2025-12-15,102,Zomato,multi_platform,59.2,91,13059.19,991.96,12067.23,False
90,2025-12-22,103,Zomato,multi_platform,19.9,24,4279.12,485.56,3793.57,False
91,2024-01-01,0,Uber,full_time_driver,75.3,131,14831.29,1345.13,13486.15,False
91,2024-01-08,1,Uber,full_time_driver,8.8,10,1130.31,145.98,984.34,True
91,2024-01-15,2,Uber,full_time_driver,80.7,99,15904.67,1542.15,14362.51,False
91,2024-01-22,3,Uber,full_time_driver,92.8,125,18267.19,1392.1,16875.09,False
91,2024-01-29,4,Uber,full_time_driver,74.4,122,14683.91,1848.94,12834.98,False
91,2024-02-05,5,Uber,full_time_driver,47.3,78,9350.63,1016.46,8334.17,False
91,2024-02-12,6,Uber,full_time_driver,57.9,59,11458.93,980.65,10478.28,False
91,2024-02-19,7,Uber,full_time_driver,82.2,84,16232.75,1560.92,14671.83,False
91,2024-02-26,8,Uber,full_time_driver,85.5,93,16794.99,1674.09,15120.9,False
91,2024-03-04,9,Uber,full_time_driver,91.4,156,18035.43,1917.27,16118.16,False
91,2024-03-11,10,Uber,full_time_driver,47.6,64,9333.48,929.4,8404.07,False
91,2024-03-18,11,Uber,full_time_driver,74.9,118,14689.96,1574.89,13115.07,False
91,2024-03-25,12,Uber,full_time_driver,84.2,88,16516.26,1421.88,15094.38,False
91,2024-04-01,13,Uber,full_time_driver,81.7,145,16111.03,1852.72,14258.31,False
91,2024-04-08,14,Uber,full_time_driver,46.3,79,9193.08,1150.07,8043.01,False
91,2024-04-15,15,Uber,full_time_driver,60.3,75,11941.99,1105.39,10836.6,False
91,2024-04-22,16,Uber,full_time_driver,70.2,72,13929.62,1069.07,12860.55,False
91,2024-04-29,17,Uber,full_time_driver,57.4,64,11235.47,1416.66,9818.82,False
